segment,install_date,days_since_install,user_id,cohort_size,retention_rate
low,2024-01-19,26,0,58,0.0
low,2024-01-19,27,0,58,0.0
low,2024-01-19,28,0,58,0.0
low,2024-01-19,29,0,58,0.0
low,2024-01-19,30,0,58,0.0
low,2024-01-19,31,0,58,0.0
low,2024-01-19,32,0,58,0.0
low,2024-01-19,33,0,58,0.0
low,2024-01-19,34,0,58,0.0
low,2024-01-19,35,0,58,0.0
low,2024-01-19,36,0,58,0.0
low,2024-01-19,37,0,58,0.0
low,2024-01-19,38,0,58,0.0
low,2024-01-20,0,48,48,1.0
low,2024-01-20,1,24,48,0.5
low,2024-01-20,2,0,48,0.0
low,2024-01-20,3,0,48,0.0
low,2024-01-20,4,0,48,0.0
low,2024-01-20,5,0,48,0.0
low,2024-01-20,6,0,48,0.0
low,2024-01-20,7,0,48,0.0
low,2024-01-20,8,0,48,0.0
low,2024-01-20,9,0,48,0.0
low,2024-01-20,10,0,48,0.0
low,2024-01-20,11,0,48,0.0
low,2024-01-20,12,0,48,0.0
low,2024-01-20,13,0,48,0.0
low,2024-01-20,14,0,48,0.0
low,2024-01-20,15,0,48,0.0
low,2024-01-20,16,0,48,0.0
low,2024-01-20,17,0,48,0.0
low,2024-01-20,18,0,48,0.0
low,2024-01-20,19,0,48,0.0
low,2024-01-20,20,0,48,0.0
low,2024-01-20,21,0,48,0.0
low,2024-01-20,22,0,48,0.0
low,2024-01-20,23,0,48,0.0
low,2024-01-20,24,0,48,0.0
low,2024-01-20,25,0,48,0.0
low,2024-01-20,26,0,48,0.0
low,2024-01-20,27,0,48,0.0
low,2024-01-20,28,0,48,0.0
low,2024-01-20,29,0,48,0.0
low,2024-01-20,30,0,48,0.0
low,2024-01-20,31,0,48,0.0
low,2024-01-20,32,0,48,0.0
low,2024-01-20,33,0,48,0.0
low,2024-01-20,34,0,48,0.0
low,2024-01-20,35,0,48,0.0
low,2024-01-20,36,0,48,0.0
low,2024-01-20,37,0,48,0.0
low,2024-01-20,38,0,48,0.0
low,2024-01-21,0,60,60,1.0
low,2024-01-21,1,26,60,0.43333333333333335
low,2024-01-21,2,0,60,0.0
low,2024-01-21,3,0,60,0.0
low,2024-01-21,4,0,60,0.0
low,2024-01-21,5,0,60,0.0
low,2024-01-21,6,0,60,0.0
low,2024-01-21,7,0,60,0.0
low,2024-01-21,8,0,60,0.0
low,2024-01-21,9,0,60,0.0
low,2024-01-21,10,0,60,0.0
low,2024-01-21,11,0,60,0.0
low,2024-01-21,12,0,60,0.0
low,2024-01-21,13,0,60,0.0
low,2024-01-21,14,0,60,0.0
low,2024-01-21,15,0,60,0.0
low,2024-01-21,16,0,60,0.0
low,2024-01-21,17,0,60,0.0
low,2024-01-21,18,0,60,0.0
low,2024-01-21,19,0,60,0.0
low,2024-01-21,20,0,60,0.0
low,2024-01-21,21,0,60,0.0
low,2024-01-21,22,0,60,0.0
low,2024-01-21,23,0,60,0.0
low,2024-01-21,24,0,60,0.0
low,2024-01-21,25,0,60,0.0
low,2024-01-21,26,0,60,0.0
low,2024-01-21,27,0,60,0.0
low,2024-01-21,28,0,60,0.0
low,2024-01-21,29,0,60,0.0
low,2024-01-21,30,0,60,0.0
low,2024-01-21,31,0,60,0.0
low,2024-01-21,32,0,60,0.0
low,2024-01-21,33,0,60,0.0
low,2024-01-21,34,0,60,0.0
low,2024-01-21,35,0,60,0.0
low,2024-01-21,36,0,60,0.0
low,2024-01-21,37,0,60,0.0
low,2024-01-21,38,0,60,0.0
low,2024-01-22,0,56,56,1.0
low,2024-01-22,1,24,56,0.42857142857142855
low,2024-01-22,2,0,56,0.0
low,2024-01-22,3,0,56,0.0
low,2024-01-22,4,0,56,0.0
low,2024-01-22,5,0,56,0.0
low,2024-01-22,6,0,56,0.0
low,2024-01-22,7,0,56,0.0
low,2024-01-22,8,0,56,0.0
low,2024-01-22,9,0,56,0.0
low,2024-01-22,10,0,56,0.0
low,2024-01-22,11,0,56,0.0
low,2024-01-22,12,0,56,0.0
low,2024-01-22,13,0,56,0.0
low,2024-01-22,14,0,56,0.0
low,2024-01-22,15,0,56,0.0
low,2024-01-22,16,0,56,0.0
low,2024-01-22,17,0,56,0.0
low,2024-01-22,18,0,56,0.0
low,2024-01-22,19,0,56,0.0
low,2024-01-22,20,0,56,0.0
low,2024-01-22,21,0,56,0.0
low,2024-01-22,22,0,56,0.0
low,2024-01-22,23,0,56,0.0
low,2024-01-22,24,0,56,0.0
low,2024-01-22,25,0,56,0.0
low,2024-01-22,26,0,56,0.0
low,2024-01-22,27,0,56,0.0
low,2024-01-22,28,0,56,0.0
low,2024-01-22,29,0,56,0.0
low,2024-01-22,30,0,56,0.0
low,2024-01-22,31,0,56,0.0
low,2024-01-22,32,0,56,0.0
low,2024-01-22,33,0,56,0.0
low,2024-01-22,34,0,56,0.0
low,2024-01-22,35,0,56,0.0
low,2024-01-22,36,0,56,0.0
low,2024-01-22,37,0,56,0.0
low,2024-01-22,38,0,56,0.0
low,2024-01-23,0,56,56,1.0
low,2024-01-23,1,29,56,0.5178571428571429
low,2024-01-23,2,0,56,0.0
low,2024-01-23,3,0,56,0.0
low,2024-01-23,4,0,56,0.0
low,2024-01-23,5,0,56,0.0
low,2024-01-23,6,0,56,0.0
low,2024-01-23,7,0,56,0.0
low,2024-01-23,8,0,56,0.0
low,2024-01-23,9,0,56,0.0
low,2024-01-23,10,0,56,0.0
low,2024-01-23,11,0,56,0.0
low,2024-01-23,12,0,56,0.0
low,2024-01-23,13,0,56,0.0
low,2024-01-23,14,0,56,0.0
low,2024-01-23,15,0,56,0.0
low,2024-01-23,16,0,56,0.0
low,2024-01-23,17,0,56,0.0
low,2024-01-23,18,0,56,0.0
low,2024-01-23,19,0,56,0.0
low,2024-01-23,20,0,56,0.0
low,2024-01-23,21,0,56,0.0
low,2024-01-23,22,0,56,0.0
low,2024-01-23,23,0,56,0.0
low,2024-01-23,24,0,56,0.0
low,2024-01-23,25,0,56,0.0
low,2024-01-23,26,0,56,0.0
low,2024-01-23,27,0,56,0.0
low,2024-01-23,28,0,56,0.0
low,2024-01-23,29,0,56,0.0
low,2024-01-23,30,0,56,0.0
low,2024-01-23,31,0,56,0.0
low,2024-01-23,32,0,56,0.0
low,2024-01-23,33,0,56,0.0
low,2024-01-23,34,0,56,0.0
low,2024-01-23,35,0,56,0.0
low,2024-01-23,36,0,56,0.0
low,2024-01-23,37,0,56,0.0
low,2024-01-23,38,0,56,0.0
low,2024-01-24,0,65,65,1.0
low,2024-01-24,1,30,65,0.46153846153846156
low,2024-01-24,2,0,65,0.0
low,2024-01-24,3,0,65,0.0
low,2024-01-24,4,0,65,0.0
low,2024-01-24,5,0,65,0.0
low,2024-01-24,6,0,65,0.0
low,2024-01-24,7,0,65,0.0
low,2024-01-24,8,0,65,0.0
low,2024-01-24,9,0,65,0.0
low,2024-01-24,10,0,65,0.0
low,2024-01-24,11,0,65,0.0
low,2024-01-24,12,0,65,0.0
low,2024-01-24,13,0,65,0.0
low,2024-01-24,14,0,65,0.0
low,2024-01-24,15,0,65,0.0
low,2024-01-24,16,0,65,0.0
low,2024-01-24,17,0,65,0.0
low,2024-01-24,18,0,65,0.0
low,2024-01-24,19,0,65,0.0
low,2024-01-24,20,0,65,0.0
low,2024-01-24,21,0,65,0.0
low,2024-01-24,22,0,65,0.0
low,2024-01-24,23,0,65,0.0
low,2024-01-24,24,0,65,0.0
low,2024-01-24,25,0,65,0.0
low,2024-01-24,26,0,65,0.0
low,2024-01-24,27,0,65,0.0
low,2024-01-24,28,0,65,0.0
low,2024-01-24,29,0,65,0.0
low,2024-01-24,30,0,65,0.0
low,2024-01-24,31,0,65,0.0
low,2024-01-24,32,0,65,0.0
low,2024-01-24,33,0,65,0.0
low,2024-01-24,34,0,65,0.0
low,2024-01-24,35,0,65,0.0
low,2024-01-24,36,0,65,0.0
low,2024-01-24,37,0,65,0.0
low,2024-01-24,38,0,65,0.0
low,2024-01-25,0,62,62,1.0
low,2024-01-25,1,34,62,0.5483870967741935
low,2024-01-25,2,0,62,0.0
low,2024-01-25,3,0,62,0.0
low,2024-01-25,4,0,62,0.0
low,2024-01-25,5,0,62,0.0
low,2024-01-25,6,0,62,0.0
low,2024-01-25,7,0,62,0.0
low,2024-01-25,8,0,62,0.0
low,2024-01-25,9,0,62,0.0
low,2024-01-25,10,0,62,0.0
low,2024-01-25,11,0,62,0.0
low,2024-01-25,12,0,62,0.0
low,2024-01-25,13,0,62,0.0
low,2024-01-25,14,0,62,0.0
low,2024-01-25,15,0,62,0.0
low,2024-01-25,16,0,62,0.0
low,2024-01-25,17,0,62,0.0
low,2024-01-25,18,0,62,0.0
low,2024-01-25,19,0,62,0.0
low,2024-01-25,20,0,62,0.0
low,2024-01-25,21,0,62,0.0
low,2024-01-25,22,0,62,0.0
low,2024-01-25,23,0,62,0.0
low,2024-01-25,24,0,62,0.0
low,2024-01-25,25,0,62,0.0
low,2024-01-25,26,0,62,0.0
low,2024-01-25,27,0,62,0.0
low,2024-01-25,28,0,62,0.0
low,2024-01-25,29,0,62,0.0
low,2024-01-25,30,0,62,0.0
low,2024-01-25,31,0,62,0.0
low,2024-01-25,32,0,62,0.0
low,2024-01-25,33,0,62,0.0
low,2024-01-25,34,0,62,0.0
low,2024-01-25,35,0,62,0.0
low,2024-01-25,36,0,62,0.0
low,2024-01-25,37,0,62,0.0
low,2024-01-25,38,0,62,0.0
low,2024-01-26,0,51,51,1.0
low,2024-01-26,1,24,51,0.47058823529411764
low,2024-01-26,2,0,51,0.0
low,2024-01-26,3,0,51,0.0
low,2024-01-26,4,0,51,0.0
low,2024-01-26,5,0,51,0.0
low,2024-01-26,6,0,51,0.0
low,2024-01-26,7,0,51,0.0
low,2024-01-26,8,0,51,0.0
low,2024-01-26,9,0,51,0.0
low,2024-01-26,10,0,51,0.0
low,2024-01-26,11,0,51,0.0
low,2024-01-26,12,0,51,0.0
low,2024-01-26,13,0,51,0.0
low,2024-01-26,14,0,51,0.0
low,2024-01-26,15,0,51,0.0
low,2024-01-26,16,0,51,0.0
low,2024-01-26,17,0,51,0.0
low,2024-01-26,18,0,51,0.0
low,2024-01-26,19,0,51,0.0
low,2024-01-26,20,0,51,0.0
low,2024-01-26,21,0,51,0.0
low,2024-01-26,22,0,51,0.0
low,2024-01-26,23,0,51,0.0
low,2024-01-26,24,0,51,0.0
low,2024-01-26,25,0,51,0.0
low,2024-01-26,26,0,51,0.0
low,2024-01-26,27,0,51,0.0
low,2024-01-26,28,0,51,0.0
low,2024-01-26,29,0,51,0.0
low,2024-01-26,30,0,51,0.0
low,2024-01-26,31,0,51,0.0
low,2024-01-26,32,0,51,0.0
low,2024-01-26,33,0,51,0.0
low,2024-01-26,34,0,51,0.0
low,2024-01-26,35,0,51,0.0
low,2024-01-26,36,0,51,0.0
low,2024-01-26,37,0,51,0.0
low,2024-01-26,38,0,51,0.0
low,2024-01-27,0,38,38,1.0
low,2024-01-27,1,20,38,0.5263157894736842
low,2024-01-27,2,0,38,0.0
low,2024-01-27,3,0,38,0.0
low,2024-01-27,4,0,38,0.0
low,2024-01-27,5,0,38,0.0
low,2024-01-27,6,0,38,0.0
low,2024-01-27,7,0,38,0.0
low,2024-01-27,8,0,38,0.0
low,2024-01-27,9,0,38,0.0
low,2024-01-27,10,0,38,0.0
low,2024-01-27,11,0,38,0.0
low,2024-01-27,12,0,38,0.0
low,2024-01-27,13,0,38,0.0
low,2024-01-27,14,0,38,0.0
low,2024-01-27,15,0,38,0.0
low,2024-01-27,16,0,38,0.0
low,2024-01-27,17,0,38,0.0
low,2024-01-27,18,0,38,0.0
low,2024-01-27,19,0,38,0.0
low,2024-01-27,20,0,38,0.0
low,2024-01-27,21,0,38,0.0
low,2024-01-27,22,0,38,0.0
low,2024-01-27,23,0,38,0.0
low,2024-01-27,24,0,38,0.0
low,2024-01-27,25,0,38,0.0
low,2024-01-27,26,0,38,0.0
low,2024-01-27,27,0,38,0.0
low,2024-01-27,28,0,38,0.0
low,2024-01-27,29,0,38,0.0
low,2024-01-27,30,0,38,0.0
low,2024-01-27,31,0,38,0.0
low,2024-01-27,32,0,38,0.0
low,2024-01-27,33,0,38,0.0
low,2024-01-27,34,0,38,0.0
low,2024-01-27,35,0,38,0.0
low,2024-01-27,36,0,38,0.0
low,2024-01-27,37,0,38,0.0
low,2024-01-27,38,0,38,0.0
low,2024-01-28,0,61,61,1.0
low,2024-01-28,1,31,61,0.5081967213114754
low,2024-01-28,2,0,61,0.0
low,2024-01-28,3,0,61,0.0
low,2024-01-28,4,0,61,0.0
low,2024-01-28,5,0,61,0.0
low,2024-01-28,6,0,61,0.0
low,2024-01-28,7,0,61,0.0
low,2024-01-28,8,0,61,0.0
low,2024-01-28,9,0,61,0.0
low,2024-01-28,10,0,61,0.0
low,2024-01-28,11,0,61,0.0
low,2024-01-28,12,0,61,0.0
low,2024-01-28,13,0,61,0.0
low,2024-01-28,14,0,61,0.0
low,2024-01-28,15,0,61,0.0
low,2024-01-28,16,0,61,0.0
low,2024-01-28,17,0,61,0.0
low,2024-01-28,18,0,61,0.0
low,2024-01-28,19,0,61,0.0
low,2024-01-28,20,0,61,0.0
low,2024-01-28,21,0,61,0.0
low,2024-01-28,22,0,61,0.0
low,2024-01-28,23,0,61,0.0
low,2024-01-28,24,0,61,0.0
low,2024-01-28,25,0,61,0.0
low,2024-01-28,26,0,61,0.0
low,2024-01-28,27,0,61,0.0
low,2024-01-28,28,0,61,0.0
low,2024-01-28,29,0,61,0.0
low,2024-01-28,30,0,61,0.0
low,2024-01-28,31,0,61,0.0
low,2024-01-28,32,0,61,0.0
low,2024-01-28,33,0,61,0.0
low,2024-01-28,34,0,61,0.0
low,2024-01-28,35,0,61,0.0
low,2024-01-28,36,0,61,0.0
low,2024-01-28,37,0,61,0.0
low,2024-01-28,38,0,61,0.0
low,2024-01-29,0,54,54,1.0
low,2024-01-29,1,24,54,0.4444444444444444
low,2024-01-29,2,0,54,0.0
low,2024-01-29,3,0,54,0.0
low,2024-01-29,4,0,54,0.0
low,2024-01-29,5,0,54,0.0
low,2024-01-29,6,0,54,0.0
low,2024-01-29,7,0,54,0.0
low,2024-01-29,8,0,54,0.0
low,2024-01-29,9,0,54,0.0
low,2024-01-29,10,0,54,0.0
low,2024-01-29,11,0,54,0.0
low,2024-01-29,12,0,54,0.0
low,2024-01-29,13,0,54,0.0
low,2024-01-29,14,0,54,0.0
low,2024-01-29,15,0,54,0.0
low,2024-01-29,16,0,54,0.0
low,2024-01-29,17,0,54,0.0
low,2024-01-29,18,0,54,0.0
low,2024-01-29,19,0,54,0.0
low,2024-01-29,20,0,54,0.0
low,2024-01-29,21,0,54,0.0
low,2024-01-29,22,0,54,0.0
low,2024-01-29,23,0,54,0.0
low,2024-01-29,24,0,54,0.0
low,2024-01-29,25,0,54,0.0
low,2024-01-29,26,0,54,0.0
low,2024-01-29,27,0,54,0.0
low,2024-01-29,28,0,54,0.0
low,2024-01-29,29,0,54,0.0
low,2024-01-29,30,0,54,0.0
low,2024-01-29,31,0,54,0.0
low,2024-01-29,32,0,54,0.0
low,2024-01-29,33,0,54,0.0
low,2024-01-29,34,0,54,0.0
low,2024-01-29,35,0,54,0.0
low,2024-01-29,36,0,54,0.0
low,2024-01-29,37,0,54,0.0
low,2024-01-29,38,0,54,0.0
low,2024-01-30,0,70,70,1.0
low,2024-01-30,1,31,70,0.44285714285714284
low,2024-01-30,2,0,70,0.0
low,2024-01-30,3,0,70,0.0
low,2024-01-30,4,0,70,0.0
low,2024-01-30,5,0,70,0.0
low,2024-01-30,6,0,70,0.0
low,2024-01-30,7,0,70,0.0
low,2024-01-30,8,0,70,0.0
low,2024-01-30,9,0,70,0.0
low,2024-01-30,10,0,70,0.0
low,2024-01-30,11,0,70,0.0
low,2024-01-30,12,0,70,0.0
low,2024-01-30,13,0,70,0.0
low,2024-01-30,14,0,70,0.0
low,2024-01-30,15,0,70,0.0
low,2024-01-30,16,0,70,0.0
low,2024-01-30,17,0,70,0.0
low,2024-01-30,18,0,70,0.0
low,2024-01-30,19,0,70,0.0
low,2024-01-30,20,0,70,0.0
low,2024-01-30,21,0,70,0.0
low,2024-01-30,22,0,70,0.0
low,2024-01-30,23,0,70,0.0
low,2024-01-30,24,0,70,0.0
low,2024-01-30,25,0,70,0.0
low,2024-01-30,26,0,70,0.0
low,2024-01-30,27,0,70,0.0
low,2024-01-30,28,0,70,0.0
low,2024-01-30,29,0,70,0.0
low,2024-01-30,30,0,70,0.0
low,2024-01-30,31,0,70,0.0
low,2024-01-30,32,0,70,0.0
low,2024-01-30,33,0,70,0.0
low,2024-01-30,34,0,70,0.0
low,2024-01-30,35,0,70,0.0
low,2024-01-30,36,0,70,0.0
low,2024-01-30,37,0,70,0.0
low,2024-01-30,38,0,70,0.0
medium,2024-01-01,0,62,62,1.0
medium,2024-01-01,1,62,62,1.0
medium,2024-01-01,2,62,62,1.0
medium,2024-01-01,3,45,62,0.7258064516129032
medium,2024-01-01,4,28,62,0.45161290322580644
medium,2024-01-01,5,8,62,0.12903225806451613
medium,2024-01-01,6,0,62,0.0
medium,2024-01-01,7,0,62,0.0
medium,2024-01-01,8,0,62,0.0
medium,2024-01-01,9,0,62,0.0
medium,2024-01-01,10,0,62,0.0
medium,2024-01-01,11,0,62,0.0
medium,2024-01-01,12,0,62,0.0
medium,2024-01-01,13,0,62,0.0
medium,2024-01-01,14,0,62,0.0
medium,2024-01-01,15,0,62,0.0
medium,2024-01-01,16,0,62,0.0
medium,2024-01-01,17,0,62,0.0
medium,2024-01-01,18,0,62,0.0
medium,2024-01-01,19,0,62,0.0
medium,2024-01-01,20,0,62,0.0
medium,2024-01-01,21,0,62,0.0
medium,2024-01-01,22,0,62,0.0
medium,2024-01-01,23,0,62,0.0
medium,2024-01-01,24,0,62,0.0
medium,2024-01-01,25,0,62,0.0
medium,2024-01-01,26,0,62,0.0
medium,2024-01-01,27,0,62,0.0
medium,2024-01-01,28,0,62,0.0
medium,2024-01-01,29,0,62,0.0
medium,2024-01-01,30,0,62,0.0
medium,2024-01-01,31,0,62,0.0
medium,2024-01-01,32,0,62,0.0
medium,2024-01-01,33,0,62,0.0
medium,2024-01-01,34,0,62,0.0
medium,2024-01-01,35,0,62,0.0
medium,2024-01-01,36,0,62,0.0
medium,2024-01-01,37,0,62,0.0
medium,2024-01-01,38,0,62,0.0
medium,2024-01-02,0,64,64,1.0
medium,2024-01-02,1,64,64,1.0
medium,2024-01-02,2,64,64,1.0
medium,2024-01-02,3,35,64,0.546875
medium,2024-01-02,4,20,64,0.3125
medium,2024-01-02,5,7,64,0.109375
medium,2024-01-02,6,0,64,0.0
medium,2024-01-02,7,0,64,0.0
medium,2024-01-02,8,0,64,0.0
medium,2024-01-02,9,0,64,0.0
medium,2024-01-02,10,0,64,0.0
medium,2024-01-02,11,0,64,0.0
medium,2024-01-02,12,0,64,0.0
medium,2024-01-02,13,0,64,0.0
medium,2024-01-02,14,0,64,0.0
medium,2024-01-02,15,0,64,0.0
medium,2024-01-02,16,0,64,0.0
medium,2024-01-02,17,0,64,0.0
medium,2024-01-02,18,0,64,0.0
medium,2024-01-02,19,0,64,0.0
medium,2024-01-02,20,0,64,0.0
medium,2024-01-02,21,0,64,0.0
medium,2024-01-02,22,0,64,0.0
medium,2024-01-02,23,0,64,0.0
medium,2024-01-02,24,0,64,0.0
medium,2024-01-02,25,0,64,0.0
medium,2024-01-02,26,0,64,0.0
medium,2024-01-02,27,0,64,0.0
medium,2024-01-02,28,0,64,0.0
medium,2024-01-02,29,0,64,0.0
medium,2024-01-02,30,0,64,0.0
medium,2024-01-02,31,0,64,0.0
medium,2024-01-02,32,0,64,0.0
medium,2024-01-02,33,0,64,0.0
medium,2024-01-02,34,0,64,0.0
medium,2024-01-02,35,0,64,0.0
medium,2024-01-02,36,0,64,0.0
medium,2024-01-02,37,0,64,0.0
medium,2024-01-02,38,0,64,0.0
medium,2024-01-03,0,75,75,1.0
medium,2024-01-03,1,75,75,1.0
medium,2024-01-03,2,75,75,1.0
medium,2024-01-03,3,50,75,0.6666666666666666
medium,2024-01-03,4,27,75,0.36
medium,2024-01-03,5,11,75,0.14666666666666667
medium,2024-01-03,6,0,75,0.0
medium,2024-01-03,7,0,75,0.0
medium,2024-01-03,8,0,75,0.0
medium,2024-01-03,9,0,75,0.0
medium,2024-01-03,10,0,75,0.0
medium,2024-01-03,11,0,75,0.0
medium,2024-01-03,12,0,75,0.0
medium,2024-01-03,13,0,75,0.0
medium,2024-01-03,14,0,75,0.0
medium,2024-01-03,15,0,75,0.0
medium,2024-01-03,16,0,75,0.0
medium,2024-01-03,17,0,75,0.0
medium,2024-01-03,18,0,75,0.0
medium,2024-01-03,19,0,75,0.0
medium,2024-01-03,20,0,75,0.0
medium,2024-01-03,21,0,75,0.0
medium,2024-01-03,22,0,75,0.0
medium,2024-01-03,23,0,75,0.0
medium,2024-01-03,24,0,75,0.0
medium,2024-01-03,25,0,75,0.0
medium,2024-01-03,26,0,75,0.0
medium,2024-01-03,27,0,75,0.0
medium,2024-01-03,28,0,75,0.0
medium,2024-01-03,29,0,75,0.0
medium,2024-01-03,30,0,75,0.0
medium,2024-01-03,31,0,75,0.0
medium,2024-01-03,32,0,75,0.0
medium,2024-01-03,33,0,75,0.0
medium,2024-01-03,34,0,75,0.0
medium,2024-01-03,35,0,75,0.0
medium,2024-01-03,36,0,75,0.0
medium,2024-01-03,37,0,75,0.0
medium,2024-01-03,38,0,75,0.0
medium,2024-01-04,0,74,74,1.0
medium,2024-01-04,1,74,74,1.0
medium,2024-01-04,2,74,74,1.0
medium,2024-01-04,3,49,74,0.6621621621621622
medium,2024-01-04,4,30,74,0.40540540540540543
medium,2024-01-04,5,19,74,0.25675675675675674
medium,2024-01-04,6,0,74,0.0
medium,2024-01-04,7,0,74,0.0
medium,2024-01-04,8,0,74,0.0
medium,2024-01-04,9,0,74,0.0
medium,2024-01-04,10,0,74,0.0
medium,2024-01-04,11,0,74,0.0
medium,2024-01-04,12,0,74,0.0
medium,2024-01-04,13,0,74,0.0
medium,2024-01-04,14,0,74,0.0
medium,2024-01-04,15,0,74,0.0
medium,2024-01-04,16,0,74,0.0
medium,2024-01-04,17,0,74,0.0
medium,2024-01-04,18,0,74,0.0
medium,2024-01-04,19,0,74,0.0
medium,2024-01-04,20,0,74,0.0
medium,2024-01-04,21,0,74,0.0
medium,2024-01-04,22,0,74,0.0
medium,2024-01-04,23,0,74,0.0
medium,2024-01-04,24,0,74,0.0
medium,2024-01-04,25,0,74,0.0
medium,2024-01-04,26,0,74,0.0
medium,2024-01-04,27,0,74,0.0
medium,2024-01-04,28,0,74,0.0
medium,2024-01-04,29,0,74,0.0
medium,2024-01-04,30,0,74,0.0
medium,2024-01-04,31,0,74,0.0
medium,2024-01-04,32,0,74,0.0
medium,2024-01-04,33,0,74,0.0
medium,2024-01-04,34,0,74,0.0
medium,2024-01-04,35,0,74,0.0
medium,2024-01-04,36,0,74,0.0
medium,2024-01-04,37,0,74,0.0
medium,2024-01-04,38,0,74,0.0
medium,2024-01-05,0,64,64,1.0
medium,2024-01-05,1,64,64,1.0
medium,2024-01-05,2,64,64,1.0
medium,2024-01-05,3,40,64,0.625
medium,2024-01-05,4,26,64,0.40625
medium,2024-01-05,5,9,64,0.140625
medium,2024-01-05,6,0,64,0.0
medium,2024-01-05,7,0,64,0.0
medium,2024-01-05,8,0,64,0.0
medium,2024-01-05,9,0,64,0.0
medium,2024-01-05,10,0,64,0.0
medium,2024-01-05,11,0,64,0.0
medium,2024-01-05,12,0,64,0.0
medium,2024-01-05,13,0,64,0.0
medium,2024-01-05,14,0,64,0.0
medium,2024-01-05,15,0,64,0.0
medium,2024-01-05,16,0,64,0.0
medium,2024-01-05,17,0,64,0.0
medium,2024-01-05,18,0,64,0.0
medium,2024-01-05,19,0,64,0.0
medium,2024-01-05,20,0,64,0.0
medium,2024-01-05,21,0,64,0.0
medium,2024-01-05,22,0,64,0.0
medium,2024-01-05,23,0,64,0.0
medium,2024-01-05,24,0,64,0.0
medium,2024-01-05,25,0,64,0.0
medium,2024-01-05,26,0,64,0.0
medium,2024-01-05,27,0,64,0.0
medium,2024-01-05,28,0,64,0.0
medium,2024-01-05,29,0,64,0.0
medium,2024-01-05,30,0,64,0.0
medium,2024-01-05,31,0,64,0.0
medium,2024-01-05,32,0,64,0.0
medium,2024-01-05,33,0,64,0.0
medium,2024-01-05,34,0,64,0.0
medium,2024-01-05,35,0,64,0.0
medium,2024-01-05,36,0,64,0.0
medium,2024-01-05,37,0,64,0.0
medium,2024-01-05,38,0,64,0.0
medium,2024-01-06,0,61,61,1.0
medium,2024-01-06,1,61,61,1.0
medium,2024-01-06,2,61,61,1.0
medium,2024-01-06,3,41,61,0.6721311475409836
medium,2024-01-06,4,24,61,0.39344262295081966
medium,2024-01-06,5,13,61,0.21311475409836064
medium,2024-01-06,6,0,61,0.0
medium,2024-01-06,7,0,61,0.0
medium,2024-01-06,8,0,61,0.0
medium,2024-01-06,9,0,61,0.0
medium,2024-01-06,10,0,61,0.0
medium,2024-01-06,11,0,61,0.0
medium,2024-01-06,12,0,61,0.0
medium,2024-01-06,13,0,61,0.0
medium,2024-01-06,14,0,61,0.0
medium,2024-01-06,15,0,61,0.0
medium,2024-01-06,16,0,61,0.0
medium,2024-01-06,17,0,61,0.0
medium,2024-01-06,18,0,61,0.0
medium,2024-01-06,19,0,61,0.0
medium,2024-01-06,20,0,61,0.0
medium,2024-01-06,21,0,61,0.0
medium,2024-01-06,22,0,61,0.0
medium,2024-01-06,23,0,61,0.0
medium,2024-01-06,24,0,61,0.0
medium,2024-01-06,25,0,61,0.0
medium,2024-01-06,26,0,61,0.0
medium,2024-01-06,27,0,61,0.0
medium,2024-01-06,28,0,61,0.0
medium,2024-01-06,29,0,61,0.0
medium,2024-01-06,30,0,61,0.0
medium,2024-01-06,31,0,61,0.0
medium,2024-01-06,32,0,61,0.0
medium,2024-01-06,33,0,61,0.0
medium,2024-01-06,34,0,61,0.0
medium,2024-01-06,35,0,61,0.0
medium,2024-01-06,36,0,61,0.0
medium,2024-01-06,37,0,61,0.0
medium,2024-01-06,38,0,61,0.0
medium,2024-01-07,0,55,55,1.0
medium,2024-01-07,1,55,55,1.0
medium,2024-01-07,2,55,55,1.0
medium,2024-01-07,3,41,55,0.7454545454545455
medium,2024-01-07,4,26,55,0.4727272727272727
medium,2024-01-07,5,16,55,0.2909090909090909
medium,2024-01-07,6,0,55,0.0
medium,2024-01-07,7,0,55,0.0
medium,2024-01-07,8,0,55,0.0
medium,2024-01-07,9,0,55,0.0
medium,2024-01-07,10,0,55,0.0
medium,2024-01-07,11,0,55,0.0
medium,2024-01-07,12,0,55,0.0
medium,2024-01-07,13,0,55,0.0
medium,2024-01-07,14,0,55,0.0
medium,2024-01-07,15,0,55,0.0
medium,2024-01-07,16,0,55,0.0
medium,2024-01-07,17,0,55,0.0
medium,2024-01-07,18,0,55,0.0
medium,2024-01-07,19,0,55,0.0
medium,2024-01-07,20,0,55,0.0
medium,2024-01-07,21,0,55,0.0
medium,2024-01-07,22,0,55,0.0
medium,2024-01-07,23,0,55,0.0
medium,2024-01-07,24,0,55,0.0
medium,2024-01-07,25,0,55,0.0
medium,2024-01-07,26,0,55,0.0
medium,2024-01-07,27,0,55,0.0
medium,2024-01-07,28,0,55,0.0
medium,2024-01-07,29,0,55,0.0
medium,2024-01-07,30,0,55,0.0
medium,2024-01-07,31,0,55,0.0
medium,2024-01-07,32,0,55,0.0
medium,2024-01-07,33,0,55,0.0
medium,2024-01-07,34,0,55,0.0
medium,2024-01-07,35,0,55,0.0
medium,2024-01-07,36,0,55,0.0
medium,2024-01-07,37,0,55,0.0
